tier,leagueId,queue,name,date,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,0VSTyBdV3Rsg5y20mVZmOQcm7PDsE_KT0esKbFKb411Dvj4,yuzir,535,I,359,332,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,AnZrxP35qnIOaWrQh-t0ZxRZDVfJkTGq2d_CfR0iciHql_Y,Werry,824,I,273,216,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,vwbccnD5aLvnFEnep996F2O71XIS43ie0JUzbpv8_NQl3VE,seranxk,638,I,220,201,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,IahnV603UTFidVR53tz32kLGJkx_BioheHUstMmrELkZw3s,Stevenatør,700,I,153,133,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,4sQeEMfVZ7n6iwnUt-wmrVKeuqFabh46WzXkZvlLR872JmI,thadominantwolf,529,I,65,45,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Insx0Vldw7abkuH1PdJ5gL3PLZumAxqnGjkNruB2wbTsDatt,nonamerandomdog,703,I,480,460,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,hteqwPSrTGflZnArtuRexwZAQJ6hDTthe4m3oZRi2en8phw,9Lives,717,I,242,215,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,m0Ass0H8IhT1Edrla7oQZHF8Mj_kkv3mJQZdPkI-2BJmmXE,Archangel Aatrox,599,I,451,424,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,BzpyyGRlLrB-_kf4Fx1muex-7fOkc1UX0AA7x9AWfrr_9iE,AMexicanDaycare,567,I,273,240,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,4D6IAKfFMUzIL2dpT4nZZN5OFSZUsKEBs7EQaGzCZUi3MtY,riversided,770,I,476,456,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,9f2Ea5Myc76KGRyMPLdwUMAvCSn1G4v3TvM8iD9jG0QeaTs,amor,756,I,131,98,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,_PQdtd3gj3nM13qV60H5o_NurglOMsVxXE64XX2awaKPUbM,Laynx,653,I,175,146,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,aNqxTd4JpqrOBHsdk1EMNKgPI8iIuAGXdVyE-ECCNZ-9pjM,Nilemars,598,I,362,336,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,XfrMtPbhozyE60EhV59xDXbakbdvhh9skoakPkG8R4Vp2hs,CotoKing,737,I,146,125,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,w9R82U15NCSxcdjygp-VsQvm9Pf4ctrVTIWmRuKS8hjFkvY,Khalood Habibi,546,I,131,105,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,6Ps09cyP7veQsk_O8jTXnTlHmbwiqqKUKhiYvKBXx5BolB0,wlww,708,I,290,259,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,uYSMozWhpOgiXMc8Pep0WO8zh8VwXTzNSVd9HDP9DCwDMmw,amight06,653,I,76,58,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,xWcm510QMNC8LbXo3HCq7QUcnQNnQ267aEN17S7uPlMMI04,gyu123987,601,I,149,125,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,gw1Hu1GV-eoc9LFFY5SfENvre6mWhDZGrW5FlOzQ_Ef2Ais,Sh0wmaker3,699,I,392,365,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,oOxY316BZwzDjal5RGWdOnp3lOA__3I6yT01stAbr2KoP4M,Hiccup1357,770,I,290,263,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Xy5B2HQDdH01BGFnRyfiIpFEZGTtSe7FIfOKlU6FRuxePHU6_04dBB5Myg,100 Sn1per,827,I,244,203,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,KtDaqF4ueQZjhibipDbATVbljYBT6rHp_gfkZZQnobolsbSoFAE9ViY4Hg,Ioveliness,876,I,195,165,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,-t7LSLOl5SfByfmiP45RBWrhcYfP7DJcioBM9QijNul19vXjeEmCMPRXWA,OlderThanYourDad,620,I,96,78,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,VkAqZj3AHLi8EMyLay79xRGWX5cVYOOmE33XVmmOto38xMM,DendyCheches,597,I,128,109,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,gzIqYzUBOpyNI58xLX3iPYnI5J-UPMaPJkjItIIR0GZta8E,Pimpollo fumador,649,I,78,51,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,pDrb0-kjgy5Txk_HFlgN-cWlHuG2zinCmtSB-QCH8ajD-ao,Junnypoo,564,I,296,268,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,cseZlkQEd5TvP8Ze16j00RZZxeZ6SAKEilZvMAe3h8nSF6N0CxdadGtIGA,Krõss,772,I,127,98,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,nK_jzis26RC85jUohYkYLfdJmcfDt30nq5veAtadI47vMC0,Cinnamon Bread,830,I,169,142,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,3LmesmehiQQIRI2cB9fIef-6kOG3-568_QDEIHW66IMz5U4,Felfire,649,I,119,95,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,03RnoVE8cK-jIKGFWs1mPBPTFd5CB9Lv2emkc1LTGdq4UFo,Fabster,556,I,174,149,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,L8VB6s8ID6_goeFSyf3Axsa5uoYwVNXltMWctu2XSpTRazg,miksh,663,I,197,172,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,E1q7Fw8yuMJoc3w2OZm7dMrsoDh745-AENCiDNLrMrupukU,ExoRangs,505,I,178,145,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,kz_Ry-016M5Q1rUJVtF6nbTBsMyUSpg2xYklq1IEUdBA2w-TGYrf-0YYPg,Wo Hao Ai Ni,687,I,141,112,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,UVfI79WER0jLcq_HZrj2m95kGFQLekN3HCGNZc2A3nK_UAg,Idarkl,654,I,55,29,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,WSg-SUXPNzynRw3Sd6GTvGVh-Y0h-X3Zb27UaAgznFRhlrg,FishAreFriends,556,I,206,176,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,mWQyS-0FzuotLl1nXMpEj7OvgmYY3yEA-zx_ltXlLHEMK6ev5RLJbhTbjw,Airwake,539,I,100,61,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,3eBs51nxUVzNInX46yQderN-x2iyKq5l4tQ7JJ2dEWJfqh4,tamım,774,I,445,415,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,jUbangpKfYJcXiB5LNXp9BW0y-vzayUhn5XzW62NbVWQbHE,JbearLOL,654,I,220,199,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,nw5WG83gu-WuNqwN5MNMYbE7ULMBYW5EjnofxCIrlkYvj1Q,twtv rocks908,560,I,71,46,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,XJ4B4ZYr4jdSQThNiLOMfiYGzkQvscFglex5-8XeozfvhA6QN3gpyMgulA,TTT Kami,539,I,235,232,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,UTbEBFe2-ggQvnvxNp7-J0V5o5sLuk6NRdVLpN3emL2ZXQo,Crassso,830,I,97,62,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,SSVUFypKrnNsJtJPotZ8rVFWtR4Ffp0MCaf-Xz8WQ0ckWaU,Metikus,533,I,218,188,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Lgo8gHQX4JLohluS-myUMp7OAA6Di5a7pIFlrx8iq__S2WUi,humzh,876,I,155,139,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,1xIvvP_ek7PQBv5QtueCnXo_35FJ_n4zqwBqIwClBSInL0s6,Carry Hunterr,581,I,108,78,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,GAxar9IoYMya2MyA2TxWMdCStyWe-HIC-K7Hdk3rJUlxuU4,Noton,527,I,314,289,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,GG9-qrQpXRs7qRtjhoscToiOXHi3H9FGf5AJ5kMwKwzMD6ZppRx-Wdhqsg,SHĄK,878,I,321,289,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,_gytKPJY22FWJaS9c9bmfxjPIZgMYaVOKCH-VvD_ToOiXkU,shadyyyyy,833,I,263,208,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,TizlDETgcDbBU41mKqlgKTjlHqeiW3kvxudxGPR2s0VUYTs,Memorìes,600,I,277,262,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,ZiggdiQms3h7IX5je1fumROgdfpD1l7GZDhTmeFrD-UO9Ws,NinjaSenpai,596,I,324,313,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,VeFOzFwWHwe8KaPSK75IrAkBauhGmgOji_KI_BtRW19BBEA,TTV Solitified,571,I,272,260,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,yBM1_HL5_HM-fUQreshSbNvEgJy46K0y5oC7g0MZjQpBWox32h3qUEru-Q,Scarlet3,600,I,206,185,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,kfhtcyWIHmw0LUOLZtn8lB75zKkicVa8hejW7XfZZbkS6h8,Lcy,557,I,64,41,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,dTJeOz6E_PBRlV7c_xvAC00TBEyHDfjViULJWJZ_3M8CNtFM,xueli ovo,578,I,123,101,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,LN6qlW64Z6J22FR9lKTJW2SZV08S0nYyuwKvjpu4LZ5mjCDf,intsmurf acc idc,680,I,185,156,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Ahi5Iqa6Dq0f5UZ-W0v1jrHSJKWCokeWZriCLaZpcHhm1TIp,bie yi han,710,I,180,151,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,nq6HVdIHCLMqfxVpvb9LpH_BRmUr02Hrs72GidHDM4uLrxJunbMej1YrYg,xeirzo 6 6 6 6 6,638,I,323,274,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Nun5Wfsld5TdaycnOZqGnjsTVWcOenfDbaLndIBnPfWgsjmk,MR DOGFOOD,859,I,447,400,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,vrCuxHsuKR10dzItKW_LDZKGKKoCglzZlgshNqHj-4e9pJo5,SiIv3r,883,I,298,255,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,yqLn_UzWQH2ldcO_uotGEyXWFx_fmGxSWwhlpXMy44O7M_w,DieCryLaugh,534,I,84,66,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,ygXGieTb0j17KFTlyZylTf9TH-wWgHDBFyTriSiMd0C7fw4,Astocaza Deza,664,I,96,71,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,ntZmA_yaYqlUj97XiViuLh-TJvxAxV4yqbccyxt9evlpxhM,gorillajones,882,I,647,604,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Ap3fAQqJx1MxUm0Xi1oGaaPsamcSs43Qk9wzfsjoBgB9y20,Scvchau,741,I,187,153,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,PlqJZDtl1brzA1S5jVsqsWqYQol-EvZ-4Y_SZVID9JAJzvU,piglibra,753,I,174,128,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,kJW3PZUR2opzK1di29Sgtw68skV4qKtfg3QDA32rH98qMIa7,Lonso Heaton,880,I,332,302,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,fRd2VrKCh81zGiLhjgqut1mOJLWK4u3X8ih25KxsoZMbY5Q,FinleyFionaBabli,629,I,122,105,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,43jSEZUKtYF0c4VJJI6_64oekl0JNL8bvre4S03IW7r-I8k,Subaru Natsuki,726,I,205,181,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,IMY2KMPnHYryCytWx5_cZO3O62aHgxuXFKBM7sqjPZoh1W8,Kirby Iover,605,I,137,118,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,ZW1f0Dd-BAHX6jilNlhSCNNl6e18Szz5-HkkhBqNugZgjybr,Churchl,622,I,138,101,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,0cVA4YTj0TXZsZZ0bp_EPBlrJ599EiFqaVQRjNX9cjUR6SiH,Noob Riven Guy,724,I,122,91,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,FJpMYmJ07pxLTUf9Ft2suS1AfxfsawJyIrgoIF_n4PcIWr8,kaii99,547,I,93,73,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,ZggjIxhvWkansLBgzYoAQaHJZw3yQO4xUiMO1lRT4blL-v1JiXQ5RzDZ9A,Potatocouch,635,I,535,508,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,rNom99S0tdwFfOKpacxhlKibfwn6gnlK2_EvOuQym5st-HM,CFO midbeast sub,532,I,279,256,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,wuSX1fTQolq2LoHJ3DEh7h1_abtv5i8KR78gLxp1BtQqCyc,EmbraceLife,504,I,92,67,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,hojO2N_LEWwE5TAZOmtpzhgqJqamCMtLi5lJsynk4cH0tRo,Shimmer,568,I,99,80,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,AE95SJzfDv_AGxW0GfIuSALjXKVsLbKZ4abbFgFiHkDiVw0,Haru De Wanai,534,I,208,199,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,AHYSfqsfIduQFzqUjg6ydTEWLGjynVGm6f3WfcXQDJwkbV8,Facts,577,I,133,95,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,0jfKNsOqowHP0t5zak5zBqhaeWpx37xdp7X1MZKi9jTLzSc,SNOwH1Te,552,I,58,37,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,NBgqKHvKK0X6OnPO64ECcdJCiF83xPmPPhh8vH9RX-T8sEs,Alekseyy,627,I,288,264,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,7NMz2qrh-89kGQQKhRBLdOf2JbvqrHnTP7L5zvPvmlpzYuyG7q-JOJpPNQ,ttv bmfxlol,577,I,119,77,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,yX3sABn9yWtMLGsswC-9OoEyehC4-83unw9HByvxdZigWag,Dinna,581,I,185,161,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,vtFhsuAEk43YQqZwq32TXoZKisj1niGgcdEvzdpLqCRltCU,Viceera,558,I,356,337,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,L0BZQbtgU3BJegL84n0MzTtKUB0HrKnsGWQSkMLjVcGQfjo,N1ceJoB,610,I,421,383,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Xjrv_lYZq_OAJKAxe6j75tUBwFaUDUp2AakrHt2NvZ26uXzgf3TTRiBKpA,flowerofdiamond,667,I,93,50,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Ewg1CugiBOZV6qUj1sB9vtCtwmrrO9Oo6GQ38_9d7DTYrlQ,Kjartan,674,I,188,154,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,x6yw-U0GeqSh0WFTNMCHbTfN82vx76FOmZmaIjmNMBCW0j0,wx Mjm978244659,704,I,153,121,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,gM9q2LMMBVje07dUi_zXnkuNwIKDy8HI-532Hw1s_9Drkafo,En3n,587,I,242,217,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,xbWw4cN9l3AaMGPh6UQfPrntfiT30ORFkTs85n2K-JBAm9U,arena closer,750,I,150,117,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,-IUsTQ-pVk7-BEa2pAMy7NTi6WNOrzGZHu9WkaA1KQCGWRI,Gunslinger Sux,753,I,215,190,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,2SCLy2IWTq39m2HUjiyI1noR_VMRJtcbHFOEfe00IhGQVs1bDu_eA6-ExA,Saint SpoonKing,587,I,127,99,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,bNtiLSesqazgaglJM3cAmG9AqqE07eEbAMqTs833tUsO63s,Witnesss Me,614,I,70,45,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,TeRJyi06mRLtRKiWGk_LyNgpaZn-BhifcQ7jAQ6QN_rlH9p3,pm me doujins,578,I,92,66,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,uQ5eC4SEZx9Ubj-oJSacSSHw9buO2lmYssrxyR63ftO9aeU,Tickle My Nuts,644,I,166,124,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,txIBc4suU22k33b9sc4_kwnqfHbkJk1qqHONmPDFBDlXzGs,AddictedToBacon,841,I,74,60,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Zaw0Z0PlOSgPwrvmfYpxuoSPrwx8jHPXtp9ZSY0J1bsUkTu_DRUCAqkGBQ,Charleza,535,I,88,55,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,CezeZRDA6zt94UDk6XBXYQ6cqsLM97LuSE5wi7kTbnbqt6k,xHypoxia,657,I,222,188,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,RkxEgp4i1nydpc2bag5QHyq-YuNaD5a_snn3B3reT0N-RII,iClicker,645,I,167,133,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,cvn-P0je9VrSvUPRuCdP8u4tBJHuZ-ZMQsTZw0qygcxKVqeBweM1LL1szQ,I AM A CONQUEROR,679,I,114,71,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,44Eadb-9xqglhBjeTdEaH5uJP0I6pj3y2pYZB0VGNH29l2M,Kammr,544,I,234,207,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,vqawx4IXivVQiAwvKkskfhw4xUh21YbuHZlTNBCOGKYg1H8,kıńo,726,I,90,64,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,g_nPoofBtYNrxoEcA_-FH7uBgxgI0bE514UlNNcv-OsRLwHm,JuÍy,748,I,201,168,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,K1RqLexz3OE6f_Z8VBHJjkrGDgVcniUvpDQEOePf-i_x7YM,Zad,595,I,89,59,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Hr9JXYL3uuff0tKrxCFQEGieQCmd89Qr4fCbY3dbBihQHZU,Mizli,582,I,88,67,False,False,False,False
